Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
IIT_Delhi,0.197002315,11:32:40,277,277.481019,-999,-999,-999,-999,-999,-999,-999,-999,78.135028,77.493923,4.030662,0.012191,0.299966,4,9,7,6,4,9,5,6,4,8,5,6,4,10,5,6,0.07032,0.13394,0.35973,0.35184,1,1,30:06:2022,23:26:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.280335648,11:25:30,279,279.476042,1.4797,1.4735,1.4716,1.4672,0.00741,0.00561,0.006469,0.006243,77.123303,76.48556,2.176366,0.004916,0.511658,4,10,7,6,4,10,5,6,4,10,6,6,4,10,4,6,0.06916,0.13142,0.35311,0.34578,1,1,30:06:2022,23:07:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,01:58:55,280,280.082581,1.3678,1.394,1.4008,1.4009,0.003262,0.003034,0.003822,0.003968,74.692323,75.325961,2.88414,0.052903,0.978104,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06605,0.12554,0.34033,0.33928,1,1,30:06:2022,23:14:19,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,02:33:43,280,280.106748,1.3529,1.3868,1.3986,1.4027,0.004311,0.002817,0.003212,0.003207,67.433869,68.051694,1.937901,0.022265,0.978831,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06076,0.1135,0.30753,0.30718,1,1,30:06:2022,23:22:27,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,03:23:55,280,280.141609,1.4399,1.4457,1.4486,1.448,0.00534,0.00313,0.00303,0.002828,57.40797,57.98715,1.558683,0.024453,1.196225,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.0561,0.10288,0.27849,0.27886,1,1,30:06:2022,23:30:58,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,03:51:43,280,280.160914,1.4286,1.4346,1.4393,1.4421,0.00465,0.001952,0.00176,0.001805,52.201099,52.747591,1.702184,0.017617,1.226377,3,10,8,4,3,10,8,4,3,10,7,4,3,10,8,4,0.05444,0.09909,0.26801,0.26869,1,1,30:06:2022,23:33:39,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,09:51:28,280,280.410741,1.4961,1.4836,1.4826,1.4788,0.007441,0.004498,0.004886,0.00465,58.108804,57.528846,1.586461,0.015794,0.795935,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.0566,0.10363,0.27949,0.27787,1,1,30:06:2022,23:15:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,10:19:23,280,280.430127,1.5266,1.5053,1.4966,1.4887,0.006837,0.006299,0.006249,0.005712,63.635139,63.03115,2.336642,0.044456,0.751568,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.05906,0.10909,0.29405,0.29131,1,1,30:06:2022,23:23:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,11:10:38,280,280.465718,1.5144,1.5198,1.5157,1.5015,0.007098,0.003797,0.004438,0.0043,74.233013,73.60091,1.376297,0.008765,0.661562,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0663,0.12508,0.33641,0.33042,1,1,30:06:2022,23:31:24,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.322002315,11:29:03,280,280.478507,1.5003,1.5005,1.4961,1.4838,0.005809,0.00339,0.004335,0.004294,78.1346,77.496947,2.452512,0.012215,0.682004,4,9,7,6,4,9,7,6,4,10,7,6,4,10,7,6,0.07029,0.13391,0.35966,0.35185,1,1,30:06:2022,23:34:32,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,01:59:34,281,281.083032,1.4274,1.4579,1.4656,1.4646,0.007252,0.004411,0.004777,0.004525,74.694986,75.327229,1.36482,0.011837,0.692169,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07095,0.12939,0.33812,0.33749,1,1,30:06:2022,23:25:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,02:33:25,281,281.106539,1.4377,1.4701,1.4795,1.4794,0.007273,0.004046,0.004066,0.003755,67.650761,68.267222,1.576615,0.022917,0.655633,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06561,0.11746,0.30661,0.30666,1,1,30:06:2022,23:10:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,03:24:49,281,281.142234,1.5049,1.5202,1.5235,1.5174,0.007354,0.003899,0.003509,0.003318,57.422342,57.998382,1.531751,0.049952,0.639256,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06066,0.10639,0.27716,0.27801,1,1,30:06:2022,23:18:09,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,03:51:20,281,281.160648,1.5075,1.5273,1.5329,1.5276,0.007405,0.00373,0.003496,0.003345,52.479998,53.024359,1.446168,0.052726,0.615823,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05902,0.10272,0.26728,0.26842,1,1,30:06:2022,23:25:42,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,09:51:12,281,281.410556,1.5902,1.5914,1.5888,1.577,0.007037,0.00194,0.00201,0.00212,58.351166,57.773117,2.112333,0.075037,0.453105,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06128,0.10736,0.27869,0.27753,1,1,30:06:2022,23:14:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,10:18:18,281,281.429375,1.5305,1.5641,1.5711,1.5667,0.006069,0.0015,0.001397,0.001152,63.697183,63.095398,1.785214,0.079112,0.428206,3,10,8,5,3,10,5,5,3,10,5,5,3,10,7,5,0.06374,0.11273,0.29266,0.29044,1,1,30:06:2022,23:22:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,11:09:18,281,281.464792,-999,-999,-999,-999,-999,-999,-999,-999,74.212149,73.581571,3.136856,0.049661,0.348706,4,10,7,6,4,10,7,6,4,10,6,6,4,10,7,6,0.07117,0.12887,0.3341,0.32867,1,1,30:06:2022,23:28:38,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.363668981,11:27:35,281,281.477488,-999,-999,-999,-999,-999,-999,-999,-999,78.077025,77.440664,2.974437,0.022267,0.360917,4,9,7,6,4,10,7,6,4,10,7,6,4,10,7,5,0.07529,0.13778,0.35686,0.34952,1,1,30:06:2022,23:30:53,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,02:00:13,282,282.083484,1.4627,1.5014,1.5065,1.4987,0.006953,0.003127,0.003384,0.003177,74.699753,75.330564,1.394537,0.022084,0.457121,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07096,0.12941,0.33814,0.33751,1,1,30:06:2022,23:14:55,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,02:33:58,282,282.106921,1.4475,1.4935,1.503,1.4989,0.007067,0.003276,0.003217,0.002971,67.695139,68.309724,1.619628,0.041969,0.470927,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06564,0.11752,0.30677,0.30682,1,1,30:06:2022,23:22:02,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,03:25:39,282,282.142812,1.4584,1.5044,1.5171,1.5145,0.007574,0.003636,0.003507,0.003485,57.452957,58.025886,1.634507,0.06593,0.536537,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06068,0.10642,0.27724,0.27807,1,1,30:06:2022,23:27:23,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,03:51:02,282,282.16044,1.5165,1.5416,1.5465,1.5369,0.007828,0.00309,0.003109,0.002883,52.745187,53.287318,1.530536,0.091144,0.549971,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.0591,0.1029,0.26776,0.26887,1,1,30:06:2022,23:04:47,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,09:50:55,282,282.410359,-999,-999,-999,-999,-999,-999,-999,-999,58.589013,58.012902,1.959348,0.160835,0.302066,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06137,0.10756,0.27924,0.27804,1,1,30:06:2022,23:30:31,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,10:18:04,282,282.429213,-999,-999,-999,-999,-999,-999,-999,-999,63.929111,63.328919,2.70338,0.147672,0.29979,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06386,0.113,0.29336,0.29108,1,1,30:06:2022,23:07:25,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,11:08:03,282,282.463924,-999,-999,-999,-999,-999,-999,-999,-999,74.207976,73.578934,2.866092,0.081574,0.314401,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07119,0.1289,0.33417,0.32866,1,1,30:06:2022,23:13:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.405335648,11:26:33,282,282.476771,-999,-999,-999,-999,-999,-999,-999,-999,78.11029,77.475158,3.612702,0.059459,0.323608,4,9,7,6,4,10,7,6,4,10,7,6,4,10,6,6,0.07532,0.13785,0.35703,0.34972,1,1,30:06:2022,23:16:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,02:02:47,283,283.085266,-999,-999,-999,-999,-999,-999,-999,-999,74.305154,74.93377,1.51755,0.025675,0.39331,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07061,0.12862,0.33607,0.33542,1,1,30:06:2022,23:21:30,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,02:34:36,283,283.107361,-999,-999,-999,-999,-999,-999,-999,-999,67.724882,68.337512,1.473591,0.039203,0.398109,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06566,0.11756,0.30689,0.30692,1,1,30:06:2022,23:04:57,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,03:27:47,283,283.144294,1.427,1.4835,1.5087,1.5157,0.006279,0.00276,0.002996,0.002934,57.241059,57.80943,1.436453,0.054275,0.431367,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.0606,0.10624,0.27677,0.2776,1,1,30:06:2022,23:12:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,03:50:42,283,283.160208,1.496,1.5372,1.5509,1.5498,0.006493,0.002859,0.003144,0.00308,53.017712,53.557673,1.448882,0.096096,0.426844,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05918,0.10308,0.26826,0.26935,1,1,30:06:2022,23:19:46,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,09:50:47,283,283.410266,-999,-999,-999,-999,-999,-999,-999,-999,58.85423,58.279913,1.697494,0.086276,0.349151,3,11,7,5,3,11,7,5,4,10,7,5,4,10,7,5,0.06148,0.1078,0.27986,0.27862,1,1,30:06:2022,23:13:08,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,10:14:56,283,283.427037,-999,-999,-999,-999,-999,-999,-999,-999,63.580768,62.984457,1.521024,0.061017,0.347746,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06368,0.1126,0.29231,0.29013,1,1,30:06:2022,23:18:07,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,11:07:42,283,283.463681,-999,-999,-999,-999,-999,-999,-999,-999,74.391302,73.763466,2.075906,0.038868,0.335602,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07136,0.12927,0.33511,0.32955,1,1,30:06:2022,23:23:37,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.447002315,11:26:11,283,283.476516,-999,-999,-999,-999,-999,-999,-999,-999,78.283107,77.649068,2.420285,0.023147,0.332014,4,9,7,6,4,9,7,6,4,10,7,6,4,10,6,6,0.07555,0.13833,0.35826,0.35079,1,1,30:06:2022,23:25:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,02:02:29,284,284.085058,-999,-999,-999,-999,-999,-999,-999,-999,74.513592,75.141063,1.357251,0.021608,0.292285,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0708,0.12905,0.33718,0.3365,1,1,30:06:2022,23:19:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,02:35:15,284,284.107813,-999,-999,-999,-999,-999,-999,-999,-999,67.753699,68.364334,1.486073,0.04737,0.314659,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06568,0.11761,0.30699,0.30701,1,1,30:06:2022,23:24:33,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,03:27:26,284,284.144051,-999,-999,-999,-999,-999,-999,-999,-999,57.502323,58.068799,1.639072,0.057574,0.343602,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06069,0.10646,0.27735,0.27816,1,1,30:06:2022,23:07:28,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,03:50:26,284,284.160023,-999,-999,-999,-999,-999,-999,-999,-999,53.279586,53.817302,1.763602,0.082509,0.36119,3,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05927,0.10326,0.26873,0.2698,1,1,30:06:2022,23:13:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,09:50:23,284,284.409988,1.4714,1.5068,1.5228,1.5249,0.007161,0.002799,0.003159,0.002989,59.066688,58.494453,1.528236,0.048773,0.447761,3,10,8,5,3,11,7,5,3,11,7,5,4,10,7,5,0.06157,0.108,0.28037,0.27909,1,1,30:06:2022,23:10:34,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,10:13:26,284,284.425995,1.4675,1.5029,1.5173,1.5204,0.008658,0.004437,0.00468,0.004226,63.559552,62.965922,1.673967,0.041389,0.466124,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06368,0.11259,0.2923,0.29008,1,1,30:06:2022,23:18:03,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,10:57:29,284,284.456586,1.4756,1.5036,1.5091,1.505,0.006769,0.006096,0.006883,0.006512,72.516792,71.894641,2.106725,0.02618,0.511317,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06968,0.12561,0.32578,0.32097,1,1,30:06:2022,23:21:00,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.488668981,11:19:33,284,284.47191,1.4842,1.5037,1.5058,1.4978,0.005375,0.004934,0.006237,0.006083,77.132707,76.501593,2.951252,0.028156,0.489423,4,10,6,6,4,10,6,6,4,10,7,6,4,10,7,6,0.07418,0.13539,0.3508,0.34398,1,1,30:06:2022,23:23:56,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,02:02:15,285,285.084896,1.4164,1.4632,1.4829,1.4908,0.007862,0.003953,0.004132,0.003658,74.709414,75.335699,1.566734,0.017175,0.497459,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07097,0.12943,0.33823,0.33754,1,1,30:06:2022,23:09:38,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,02:37:15,285,285.109201,1.42,1.4676,1.4882,1.4966,0.006765,0.002878,0.003109,0.002722,67.511752,68.119489,1.549895,0.027919,0.464202,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06553,0.11728,0.30612,0.30613,1,1,30:06:2022,23:18:19,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,03:28:26,285,285.144745,1.465,1.5001,1.5152,1.5156,0.009078,0.00374,0.003809,0.003602,57.511905,58.074982,1.563327,0.047525,0.501118,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.0607,0.10647,0.27737,0.27817,1,1,30:06:2022,23:24:14,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,03:50:44,285,285.160231,1.5267,1.5413,1.5468,1.5456,0.010655,0.003624,0.003604,0.003562,53.442086,53.976766,1.746813,0.099674,0.519007,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05932,0.10337,0.26904,0.27009,1,1,30:06:2022,23:29:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,09:50:12,285,285.409861,-999,-999,-999,-999,-999,-999,-999,-999,59.318912,58.748544,1.708991,0.077844,0.381666,3,10,8,5,3,10,8,5,3,11,7,5,4,10,7,5,0.06167,0.10823,0.281,0.27966,1,1,30:06:2022,23:19:44,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,10:12:25,285,285.425289,-999,-999,-999,-999,-999,-999,-999,-999,63.633753,63.042451,2.000285,0.076709,0.386009,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06371,0.11267,0.2925,0.29029,1,1,30:06:2022,23:25:09,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,11:04:15,285,285.461285,-999,-999,-999,-999,-999,-999,-999,-999,74.178772,73.554605,2.359373,0.047101,0.381294,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07115,0.12881,0.33397,0.32854,1,1,30:06:2022,23:30:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.530335648,11:22:38,285,285.474051,-999,-999,-999,-999,-999,-999,-999,-999,78.02929,77.398284,3.106994,0.033805,0.388856,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.07525,0.13767,0.3566,0.34926,1,1,30:06:2022,23:04:35,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,02:02:54,286,286.085347,-999,-999,-999,-999,-999,-999,-999,-999,74.722746,75.34747,1.495308,0.023762,0.398363,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071,0.12948,0.33833,0.33759,1,1,30:06:2022,23:05:04,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,02:36:56,286,286.108981,1.4217,1.4762,1.4963,1.4997,0.008877,0.004405,0.004632,0.004267,67.741386,68.347691,1.644268,0.040879,0.415121,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.06567,0.11759,0.30696,0.30695,1,1,30:06:2022,23:11:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,03:29:23,286,286.145405,1.4898,1.5232,1.5336,1.5313,0.008588,0.002286,0.002323,0.002386,57.534429,58.094127,1.704688,0.077873,0.417875,4,10,7,5,4,10,7,5,4,10,7,5,4,10,7,5,0.06071,0.10648,0.2774,0.27822,1,1,30:06:2022,23:18:36,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,03:51:40,286,286.16088,1.513,1.5384,1.5429,1.5323,0.008742,0.002272,0.002247,0.001832,53.495133,54.025861,1.766771,0.096452,0.425974,4,10,8,4,4,10,8,4,4,10,8,4,4,10,8,4,0.05933,0.10341,0.26913,0.27018,1,1,30:06:2022,23:24:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,09:49:53,286,286.409641,1.5523,1.5426,1.532,1.5141,0.009488,0.003111,0.004199,0.004995,59.543852,58.975502,1.819516,0.050697,0.500511,3,10,8,5,3,10,8,5,3,10,8,4,3,11,7,5,0.06177,0.10844,0.28153,0.28017,1,1,30:06:2022,23:13:43,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,11:02:58,286,286.460394,1.6,1.5778,1.5517,1.5293,0.010375,0.008285,0.009116,0.008506,74.163198,73.540745,2.322271,0.052958,0.500635,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.07112,0.12877,0.33387,0.32848,1,1,30:06:2022,23:20:17,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.572002315,11:21:12,286,286.473056,1.6,1.5755,1.5523,1.5279,0.007444,0.00706,0.008596,0.008568,77.972661,77.34315,2.735826,0.05443,0.514477,4,10,6,6,4,10,6,6,4,10,6,6,4,10,7,6,0.07514,0.13747,0.35611,0.34892,1,1,30:06:2022,23:23:59,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,02:03:37,287,287.085845,1.4533,1.496,1.5102,1.5119,0.012756,0.006734,0.007204,0.006824,74.724386,75.347492,1.231262,0.009884,0.519617,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.071,0.1295,0.33834,0.33759,1,1,30:06:2022,23:26:10,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,02:37:35,287,287.109433,1.467,1.5138,1.5316,1.5342,0.014113,0.006073,0.006319,0.006375,67.777856,68.382077,1.236184,0.013188,0.552115,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.0657,0.11764,0.30708,0.30707,1,1,30:06:2022,23:08:15,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,03:31:43,287,287.147025,1.4385,1.4926,1.5134,1.5181,0.012244,0.005642,0.005568,0.004917,57.30513,57.859774,1.352795,0.027781,0.628543,4,10,8,4,4,10,7,5,4,10,7,5,4,10,7,5,0.06062,0.1063,0.2769,0.27771,1,1,30:06:2022,23:16:45,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,03:55:59,287,287.163877,1.6,1.6,1.6,1.5946,0.017285,0.007686,0.007177,0.00702,52.963194,53.48484,1.293691,0.080357,0.613899,3,10,8,4,3,10,8,4,3,10,8,4,4,10,8,4,0.05917,0.10305,0.26815,0.26922,1,1,30:06:2022,23:23:41,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,04:16:09,287,287.177882,1.6,1.5985,1.6,1.5935,0.015404,0.007408,0.006871,0.006438,49.585439,50.072712,1.119029,0.092276,0.586668,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.05823,0.10094,0.26244,0.26366,1,1,30:06:2022,23:29:54,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,09:49:36,287,287.409444,-999,-999,-999,-999,-999,-999,-999,-999,59.773191,59.206835,2.030784,0.107015,0.328143,3,10,8,5,3,10,8,5,3,10,8,4,3,11,7,5,0.06186,0.10865,0.28209,0.28069,1,1,30:06:2022,23:29:51,1170,28.545,77.1926,15,lev20,Almucantar
IIT_Delhi,0.613668981,10:11:47,287,287.42485,-999,-999,-999,-999,-999,-999,-999,-999,64.05385,63.4661,2.285176,0.056148,0.326609,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.06393,0.11315,0.29375,0.29146,1,1,30:06:2022,23:09:55,1170,28.545,77.1926,15,lev20,Almucantar
